Data_Ora_Incidente,Provincia,Giorno_Settimana,Tipo_Strada,Numero_Feriti,Numero_Morti,Velocita_Media_Stimata
2023-08-26 22:25:58,Roma,Sabato,Highway,17,14,146
2023-12-21 09:20:44,Napoli,Giovedì,Urban,2,9,90
2024-01-01 06:05:55,Torino,Lunedì,Urban,15,3,49
2023-09-08 11:22:29,Genova,Venerdì,Urban,7,10,42
2022-08-28 15:40:06,Napoli,Domenica,Highway,29,14,32
2024-01-22 10:24:20,Firenze,Lunedì,Urban,13,4,72
2024-02-19 22:18:23,Napoli,Lunedì,Highway,19,11,104
2022-11-27 05:36:05,Roma,Domenica,State,21,1,78
2022-12-13 19:18:53,Roma,Martedì,Highway,4,12,70
2022-08-09 19:24:02,Bari,Martedì,Urban,14,10,96
2024-07-11 13:29:33,Napoli,Giovedì,Urban,17,5,101
2024-08-16 20:05:51,Genova,Venerdì,Urban,23,7,95
2025-04-11 13:12:18,Bari,Venerdì,Urban,26,8,142
2024-02-27 15:16:47,Napoli,Martedì,Highway,1,6,148
2022-08-10 16:11:46,Genova,Mercoledì,Urban,19,1,125
2022-11-06 19:05:38,Firenze,Domenica,Highway,26,15,150
2023-03-25 09:09:42,Roma,Sabato,Highway,4,13,57
2025-03-21 07:34:38,Bari,Venerdì,State,20,10,41
2025-02-10 07:32:37,Firenze,Lunedì,Highway,18,4,83
2025-04-02 20:35:56,Napoli,Mercoledì,State,16,1,80
2023-01-24 09:20:39,Roma,Martedì,Highway,6,13,62
2024-04-03 17:36:13,Bari,Mercoledì,Urban,18,4,48
2024-11-07 16:11:42,Genova,Giovedì,Urban,24,15,52
2025-04-05 21:10:12,Napoli,Sabato,State,12,8,144
2023-12-22 19:17:55,Torino,Venerdì,Highway,3,10,95
2024-09-05 00:46:24,Firenze,Giovedì,Highway,2,7,114
2024-12-27 16:20:03,Torino,Venerdì,Highway,8,3,94
2022-10-09 05:01:31,Napoli,Domenica,Urban,23,4,117
2024-06-07 21:28:47,Bari,Venerdì,State,23,9,126
2024-11-12 16:40:46,Torino,Martedì,Urban,28,5,47
2023-12-09 06:01:58,Bologna,Sabato,State,19,7,31
2024-04-03 23:41:02,Genova,Mercoledì,Urban,10,6,100
2025-04-12 20:43:01,Milano,Sabato,Urban,0,10,129
2022-12-25 13:05:27,Milano,Domenica,State,18,0,80
2024-08-25 15:55:28,Bari,Domenica,Highway,28,11,113
2022-10-31 07:21:44,Genova,Lunedì,Highway,1,13,91
2023-08-31 06:40:33,Torino,Giovedì,State,23,11,33
2023-05-29 14:22:56,Bari,Lunedì,Highway,9,4,71
2023-11-17 02:05:28,Roma,Venerdì,Urban,17,2,63
2023-07-26 01:44:15,Genova,Mercoledì,Highway,8,0,146
2024-03-03 15:31:19,Roma,Domenica,State,3,14,106
2024-02-24 05:40:36,Milano,Sabato,State,25,8,83
2023-11-10 20:30:05,Firenze,Venerdì,Highway,16,11,64
2025-05-25 09:26:07,Bari,Domenica,State,21,12,34
2023-04-01 09:13:19,Napoli,Sabato,State,27,10,134
2023-07-18 05:36:49,Torino,Martedì,State,15,6,57
2024-09-12 13:57:59,Torino,Giovedì,Highway,21,3,48
2024-08-10 22:56:35,Roma,Sabato,Urban,12,5,49
2023-06-24 08:16:34,Bologna,Sabato,Highway,4,4,70
2022-10-19 09:32:47,Firenze,Mercoledì,State,27,4,47
2024-04-07 16:06:43,Milano,Domenica,Urban,26,11,71
2025-02-04 02:54:52,Napoli,Martedì,Urban,27,6,130
2025-05-20 02:37:23,Roma,Martedì,Highway,2,8,105
2024-12-30 12:59:50,Milano,Lunedì,Highway,19,0,131
2022-07-15 20:06:32,Firenze,Venerdì,Urban,4,15,81
2022-08-25 08:39:59,Bari,Giovedì,Urban,23,1,30
2024-09-03 21:27:52,Bari,Martedì,Urban,22,6,117
2023-12-30 14:32:48,Roma,Sabato,Urban,27,8,110
2023-12-27 00:13:48,Roma,Mercoledì,Urban,13,3,62
2022-09-19 04:32:10,Genova,Lunedì,State,27,14,121
2025-01-01 05:22:02,Genova,Mercoledì,State,5,2,33
2025-05-04 08:23:32,Milano,Domenica,Urban,0,13,74
2023-04-06 00:09:10,Bologna,Giovedì,Highway,14,15,40
2023-03-25 05:27:53,Milano,Sabato,State,12,14,96
2024-04-02 14:00:47,Milano,Martedì,State,15,13,124
2024-11-18 16:59:32,Milano,Lunedì,State,11,9,120
2023-08-13 22:51:47,Milano,Domenica,Urban,22,9,100
2025-04-10 18:25:31,Milano,Giovedì,State,27,8,136
2022-09-01 00:26:06,Genova,Giovedì,State,20,13,139
2023-09-17 11:15:01,Genova,Domenica,Highway,28,12,62
2023-02-14 22:17:37,Roma,Martedì,Highway,7,5,66
2024-10-27 01:27:19,Roma,Domenica,Urban,25,1,80
2024-02-17 10:46:15,Napoli,Sabato,Highway,30,8,76
2023-08-08 02:45:15,Napoli,Martedì,Urban,11,15,105
2024-04-25 19:53:46,Milano,Giovedì,Highway,12,3,114
2025-01-07 18:54:29,Torino,Martedì,Urban,11,3,84
2024-08-21 08:53:02,Genova,Mercoledì,Urban,9,11,40
2025-03-03 23:35:59,Napoli,Lunedì,Highway,29,14,60
2024-05-17 18:22:39,Genova,Venerdì,State,16,13,76
2024-07-20 06:57:36,Milano,Sabato,Urban,24,3,149
2024-06-07 11:14:23,Firenze,Venerdì,State,24,2,82
2024-12-18 23:54:44,Torino,Mercoledì,Highway,15,9,128
2023-03-22 06:35:56,Roma,Mercoledì,Highway,20,9,93
2023-02-18 06:48:49,Firenze,Sabato,Urban,12,4,83
2023-04-27 23:49:16,Torino,Giovedì,Urban,6,4,44
2023-01-13 05:26:17,Torino,Venerdì,Urban,8,11,50
2024-04-06 23:01:14,Firenze,Sabato,Urban,9,11,80
2025-01-23 01:06:43,Bari,Giovedì,Highway,29,6,45
2025-01-02 05:53:36,Torino,Giovedì,Urban,12,6,75
2023-12-22 03:38:15,Bologna,Venerdì,Urban,4,1,116
2023-10-05 03:09:40,Firenze,Giovedì,Urban,14,0,137
2022-12-03 09:52:30,Torino,Sabato,Highway,21,11,131
2024-05-21 14:03:25,Genova,Martedì,State,7,6,55
2023-09-24 07:18:59,Bari,Domenica,State,1,6,91
2025-01-31 14:26:58,Milano,Venerdì,State,11,10,126
2023-12-11 05:36:36,Genova,Lunedì,State,0,3,35
2024-02-22 13:29:00,Torino,Giovedì,Urban,6,15,55
2022-06-30 09:42:04,Torino,Giovedì,State,20,3,42
2023-07-15 14:48:46,Firenze,Sabato,Highway,2,2,51
2022-11-25 05:57:07,Genova,Venerdì,Highway,29,2,123
2022-07-27 03:13:42,Torino,Mercoledì,Urban,15,1,131
2022-12-31 18:26:56,Genova,Sabato,Urban,0,10,110
2025-01-30 15:03:16,Napoli,Giovedì,State,18,12,112
2022-09-25 02:10:19,Torino,Domenica,Highway,12,5,32
2022-08-09 05:48:18,Roma,Martedì,State,11,12,101
2025-05-12 22:58:53,Bari,Lunedì,State,23,4,128
2023-05-29 02:45:53,Bologna,Lunedì,Highway,11,13,76
2023-07-24 03:15:34,Roma,Lunedì,State,19,10,30
2023-05-27 07:31:25,Genova,Sabato,Urban,8,15,33
2022-08-23 08:46:42,Bologna,Martedì,State,30,13,127
2024-09-30 18:39:44,Bologna,Lunedì,Highway,8,0,59
2024-03-22 12:51:28,Bari,Venerdì,Urban,23,3,147
2024-02-22 05:30:16,Genova,Giovedì,Urban,27,12,34
2025-03-31 21:01:34,Firenze,Lunedì,State,22,8,115
2023-07-15 12:49:21,Genova,Sabato,State,8,5,74
2022-08-13 08:24:04,Torino,Sabato,State,17,2,62
2024-05-28 10:21:53,Napoli,Martedì,Highway,25,8,47
2025-04-13 17:46:36,Bari,Domenica,Urban,3,11,31
2023-12-03 14:40:46,Genova,Domenica,State,26,15,82
2025-06-05 17:03:38,Bologna,Giovedì,Urban,14,5,137
2024-04-19 07:44:26,Napoli,Venerdì,Urban,28,14,46
2024-01-16 18:46:15,Bologna,Martedì,State,5,10,108
2023-04-06 04:08:05,Roma,Giovedì,Urban,5,2,87
2023-07-14 21:24:16,Roma,Venerdì,Urban,2,12,73
2024-11-02 09:03:30,Bari,Sabato,State,28,4,112
2024-11-27 15:42:31,Genova,Mercoledì,State,0,14,47
2025-01-15 16:49:59,Genova,Mercoledì,State,7,8,96
2024-01-29 22:47:41,Roma,Lunedì,Urban,1,7,58
2024-01-01 23:05:47,Genova,Lunedì,State,6,4,37
2024-08-18 01:41:35,Firenze,Domenica,Urban,0,13,137
2023-10-18 07:56:35,Torino,Mercoledì,State,11,13,57
2023-03-26 09:12:20,Firenze,Domenica,Urban,7,7,37
2022-08-02 20:11:52,Milano,Martedì,Highway,0,3,74
2023-10-21 08:17:15,Bari,Sabato,Highway,17,3,54
2024-03-10 17:06:32,Roma,Domenica,State,1,14,129
2023-11-27 10:17:20,Milano,Lunedì,Highway,26,13,137
2023-04-06 02:57:26,Roma,Giovedì,State,28,3,113
2024-02-09 20:44:41,Bari,Venerdì,State,2,4,133
2022-08-22 11:46:49,Bologna,Lunedì,Highway,0,13,53
2025-06-02 00:36:04,Bologna,Lunedì,State,15,5,88
2024-04-01 15:11:25,Milano,Lunedì,Highway,16,10,133
2025-03-30 17:56:47,Firenze,Domenica,Urban,3,5,112
2022-08-20 03:18:29,Firenze,Sabato,State,20,3,39
2024-09-03 00:34:53,Torino,Martedì,Highway,29,11,55
2025-06-22 11:19:46,Milano,Domenica,Highway,22,5,146
2023-10-27 06:33:30,Napoli,Venerdì,Highway,2,1,41
2025-01-18 06:23:36,Genova,Sabato,State,8,2,150
2025-05-10 00:02:24,Napoli,Sabato,State,30,2,134
2023-02-02 21:31:28,Torino,Giovedì,Urban,28,7,131
2022-08-02 21:18:35,Napoli,Martedì,Highway,12,5,69
2023-12-20 08:25:43,Bologna,Mercoledì,Urban,5,1,112
2024-08-18 22:58:18,Torino,Domenica,Urban,13,8,132
2025-05-19 22:36:19,Torino,Lunedì,Highway,20,1,119
2023-12-19 10:09:08,Genova,Martedì,Highway,20,2,52
2024-09-09 19:51:05,Torino,Lunedì,Highway,6,10,56
2025-05-23 04:11:06,Napoli,Venerdì,Urban,21,12,78
2023-12-20 05:35:13,Genova,Mercoledì,Urban,10,9,35
2022-10-11 13:15:58,Milano,Martedì,State,20,2,61
2024-05-10 08:40:00,Bologna,Venerdì,Highway,18,13,140
2025-04-15 01:09:33,Bari,Martedì,State,18,1,49
2023-11-27 10:43:41,Milano,Lunedì,Urban,25,2,137
2023-09-26 06:19:30,Napoli,Martedì,Highway,19,14,64
2022-07-14 10:48:43,Genova,Giovedì,Urban,13,6,146
2025-06-11 22:16:21,Firenze,Mercoledì,Urban,1,4,135
2022-07-20 05:50:57,Napoli,Mercoledì,Urban,26,3,35
2024-12-29 23:52:47,Bari,Domenica,Highway,16,1,138
2023-06-28 09:26:26,Firenze,Mercoledì,State,7,9,103
2025-03-02 12:34:46,Torino,Domenica,Highway,11,11,36
2024-06-13 06:59:38,Roma,Giovedì,Urban,16,13,120
2023-07-07 10:43:37,Bari,Venerdì,Highway,21,10,108
2024-06-15 21:17:46,Bari,Sabato,Highway,22,1,143
2023-08-18 15:44:21,Torino,Venerdì,Urban,1,3,98
2025-03-25 22:02:02,Roma,Martedì,State,28,11,56
2024-02-17 13:30:41,Firenze,Sabato,State,15,5,56
2023-10-13 10:20:59,Bologna,Venerdì,State,17,14,128
2024-06-09 03:29:42,Genova,Domenica,Highway,17,7,84
2025-04-09 00:42:33,Napoli,Mercoledì,State,17,9,112
2023-06-06 16:32:02,Napoli,Martedì,State,16,6,141
2023-04-12 22:38:47,Milano,Mercoledì,Highway,2,4,47
2023-09-22 03:34:33,Firenze,Venerdì,Urban,9,14,34
2023-12-18 05:03:11,Torino,Lunedì,Highway,23,5,113
2022-09-30 05:36:46,Torino,Venerdì,Urban,16,5,37
2023-04-04 12:07:06,Bari,Martedì,Highway,28,1,100
2022-10-29 19:07:46,Napoli,Sabato,State,5,1,101
2024-08-22 03:52:36,Milano,Giovedì,State,12,13,123
2023-08-19 16:28:29,Bari,Sabato,Highway,28,8,107
2022-07-09 16:25:41,Milano,Sabato,Highway,25,11,97
2024-11-21 08:39:20,Firenze,Giovedì,State,25,7,64
2023-04-29 01:05:34,Bologna,Sabato,Highway,9,7,112
2022-12-08 08:53:46,Bari,Giovedì,Highway,22,2,138
2025-05-23 15:39:37,Genova,Venerdì,Highway,14,7,62
2024-05-13 00:20:53,Genova,Lunedì,State,19,6,89
2023-02-04 16:05:44,Firenze,Sabato,State,3,1,104
2023-06-07 17:43:55,Roma,Mercoledì,Highway,13,7,116
2023-04-23 07:21:31,Roma,Domenica,Urban,19,13,43
2023-01-09 21:31:59,Milano,Lunedì,Urban,12,4,150
2024-01-10 22:36:44,Firenze,Mercoledì,State,4,2,73
2023-06-29 01:59:47,Roma,Giovedì,State,0,12,107
2022-08-25 07:47:29,Firenze,Giovedì,Urban,16,11,134
2024-06-05 08:03:23,Bologna,Mercoledì,Urban,21,7,76
2023-09-01 02:27:14,Napoli,Venerdì,Highway,3,12,61
2023-05-27 08:54:19,Milano,Sabato,Highway,4,10,50
2024-11-25 16:05:56,Torino,Lunedì,State,5,3,73
2022-08-25 03:11:33,Roma,Giovedì,Urban,6,5,32
2022-06-27 05:15:12,Torino,Lunedì,Highway,22,1,73
2023-01-05 13:39:08,Roma,Giovedì,State,11,5,34
2023-01-17 00:41:27,Bologna,Martedì,Urban,14,9,137
2024-09-28 11:29:48,Bologna,Sabato,State,6,5,146
2025-04-17 18:07:17,Firenze,Giovedì,Urban,12,7,103
2022-07-10 21:36:05,Roma,Domenica,Highway,5,3,60
2024-04-23 14:54:25,Firenze,Martedì,Highway,8,13,45
2022-07-24 12:01:45,Milano,Domenica,Urban,28,11,120
2023-08-16 04:20:08,Firenze,Mercoledì,Urban,19,6,79
2024-07-21 13:48:48,Firenze,Domenica,State,13,4,41
2024-08-19 17:48:30,Torino,Lunedì,State,18,13,68
2024-10-05 20:50:17,Bari,Sabato,State,0,9,119
2022-12-02 03:37:35,Genova,Venerdì,State,30,11,81
2022-09-01 02:02:54,Firenze,Giovedì,State,23,11,102
2024-06-11 08:26:51,Milano,Martedì,Highway,30,2,68
2023-01-21 08:08:58,Bari,Sabato,Urban,15,2,134
2024-03-30 06:20:56,Bari,Sabato,Urban,2,10,53
2024-05-13 13:09:44,Genova,Lunedì,Highway,30,15,62
2025-03-22 22:52:51,Bologna,Sabato,Highway,22,4,73
2022-10-31 10:18:52,Torino,Lunedì,Urban,27,0,39
2023-05-10 03:44:00,Bari,Mercoledì,State,5,0,102
2024-05-05 00:46:02,Firenze,Domenica,Urban,10,4,129
2024-04-04 20:40:51,Bari,Giovedì,Highway,21,12,134
2024-01-18 03:45:14,Bologna,Giovedì,Urban,12,15,63
2025-04-03 04:26:56,Firenze,Giovedì,State,16,10,107
2025-05-23 07:28:45,Torino,Venerdì,Highway,2,5,145
2023-12-31 06:06:05,Firenze,Domenica,Highway,8,9,45
2023-05-18 13:15:28,Torino,Giovedì,State,16,13,103
2022-11-07 13:13:44,Firenze,Lunedì,Highway,1,15,71
2022-10-23 20:28:18,Roma,Domenica,Urban,1,11,115
2024-04-11 17:16:56,Bari,Giovedì,Highway,10,1,45
2024-09-23 03:57:38,Genova,Lunedì,Highway,2,5,115
2024-01-15 07:00:34,Napoli,Lunedì,Urban,29,7,127
2023-10-06 09:09:21,Roma,Venerdì,Urban,30,4,33
2024-11-12 10:44:05,Bari,Martedì,Urban,21,14,38
2024-06-30 12:26:39,Milano,Domenica,Highway,13,14,136
2023-02-25 16:49:05,Napoli,Sabato,Urban,3,8,81
2024-12-08 16:11:53,Milano,Domenica,Highway,8,13,117
2023-07-19 04:42:19,Torino,Mercoledì,State,7,9,109
2024-06-29 21:46:35,Napoli,Sabato,State,29,3,140
2023-11-16 04:38:07,Milano,Giovedì,Urban,26,9,70
2023-05-23 15:01:08,Roma,Martedì,Highway,2,2,100
2024-04-19 09:45:02,Napoli,Venerdì,Urban,6,6,103
2022-12-17 06:48:06,Milano,Sabato,Highway,29,0,135
2024-07-14 18:31:11,Roma,Domenica,Urban,23,1,38
2023-03-04 01:34:40,Firenze,Sabato,State,19,12,145
2024-10-20 07:50:28,Genova,Domenica,State,15,3,96
2024-03-28 08:13:56,Bologna,Giovedì,State,19,3,70
2024-04-15 11:15:48,Roma,Lunedì,State,27,13,72
2024-01-10 00:56:30,Roma,Mercoledì,State,0,15,139
2024-03-19 21:13:15,Milano,Martedì,Urban,15,9,91
2024-11-23 14:50:34,Bologna,Sabato,Highway,0,12,49
2024-03-20 23:16:14,Napoli,Mercoledì,State,13,1,96
2024-02-01 07:28:24,Firenze,Giovedì,Highway,7,13,88
2023-03-01 12:48:51,Bari,Mercoledì,Highway,30,1,131
2023-03-09 12:53:09,Roma,Giovedì,State,20,10,117
2023-08-29 01:38:46,Napoli,Martedì,Highway,26,13,125
2024-11-01 10:39:55,Roma,Venerdì,Highway,13,5,47
2023-02-28 13:00:25,Firenze,Martedì,Highway,3,9,149
2023-10-04 06:12:53,Torino,Mercoledì,Highway,22,7,135
2022-09-21 14:45:21,Milano,Mercoledì,Highway,28,6,102
2023-06-27 10:31:29,Firenze,Martedì,Highway,19,8,72
2025-03-22 02:15:14,Torino,Sabato,Highway,25,7,106
2023-05-19 02:46:30,Genova,Venerdì,Urban,0,1,118
2022-11-21 12:29:20,Roma,Lunedì,Urban,28,13,62
2022-12-16 14:58:27,Firenze,Venerdì,State,6,0,40
2022-12-02 14:36:48,Bari,Venerdì,Urban,21,3,51
2022-09-27 07:31:28,Milano,Martedì,Highway,21,13,107
2024-04-06 20:05:25,Bologna,Sabato,Highway,12,3,131
2023-03-21 10:50:17,Milano,Martedì,Highway,24,6,92
2024-12-17 06:33:38,Milano,Martedì,Urban,8,4,59
2023-05-20 15:50:31,Bologna,Sabato,Urban,19,7,97
2023-10-03 09:36:34,Torino,Martedì,State,14,2,150
2025-06-07 16:46:26,Bologna,Sabato,State,10,15,95
2024-06-12 00:06:33,Roma,Mercoledì,Highway,6,12,125
2023-02-04 03:55:48,Bologna,Sabato,State,18,11,121
2023-05-13 03:47:03,Milano,Sabato,Highway,4,9,89
2025-05-12 23:05:44,Bologna,Lunedì,State,7,10,46
2024-07-25 22:09:02,Bologna,Giovedì,State,21,4,61
2023-05-25 17:25:30,Milano,Giovedì,Urban,19,11,85
2024-11-04 05:20:26,Torino,Lunedì,State,7,2,55
2024-04-11 14:35:59,Genova,Giovedì,Urban,20,15,117
2023-08-19 05:45:03,Napoli,Sabato,Urban,16,6,38
2023-06-25 14:57:03,Bologna,Domenica,Urban,21,0,138
2023-03-18 23:51:55,Bologna,Sabato,Urban,19,1,128
2023-03-09 14:32:09,Roma,Giovedì,State,22,0,54
2023-08-29 17:55:11,Bari,Martedì,Highway,10,14,120
2023-10-26 19:42:14,Bari,Giovedì,State,1,14,118
2023-10-05 19:17:28,Bologna,Giovedì,State,14,11,91
2024-07-30 02:01:22,Torino,Martedì,Urban,15,4,112
2022-07-09 03:34:55,Napoli,Sabato,Highway,23,12,142
2023-03-30 09:45:53,Torino,Giovedì,Highway,26,9,95
2024-06-04 16:42:34,Firenze,Martedì,Highway,2,7,148
2024-06-24 06:12:09,Genova,Lunedì,Highway,12,14,57
2022-08-10 22:09:48,Firenze,Mercoledì,Urban,14,8,80
2022-11-11 13:01:14,Bologna,Venerdì,State,8,9,87
2025-01-20 09:14:29,Napoli,Lunedì,Urban,27,14,81
2024-01-18 17:51:50,Bologna,Giovedì,State,15,14,147
2025-01-08 03:18:24,Napoli,Mercoledì,Urban,24,8,66
2022-07-20 02:41:36,Bologna,Mercoledì,State,5,1,73
2024-07-14 17:52:12,Roma,Domenica,Urban,16,1,98
2024-07-10 11:35:54,Roma,Mercoledì,Urban,9,11,131
2023-06-28 01:59:35,Firenze,Mercoledì,Highway,16,8,45
2024-12-23 06:24:58,Genova,Lunedì,State,17,3,134
2024-11-10 05:30:27,Genova,Domenica,State,18,7,83
2022-11-20 06:39:48,Napoli,Domenica,Urban,15,13,149
2022-08-31 11:10:35,Torino,Mercoledì,Urban,15,14,45
2024-03-26 05:27:44,Torino,Martedì,State,15,4,45
2024-08-30 18:23:09,Bologna,Venerdì,Urban,15,3,47
2024-02-05 04:27:29,Napoli,Lunedì,Highway,15,8,63
2023-12-14 15:10:11,Firenze,Giovedì,Highway,21,7,109
2025-03-28 11:23:18,Napoli,Venerdì,State,9,5,128
2023-09-04 19:42:01,Firenze,Lunedì,State,21,14,49
2024-09-03 23:58:33,Bari,Martedì,Highway,24,3,95
2025-06-09 10:42:51,Bari,Lunedì,State,3,12,57
2022-11-28 11:29:35,Milano,Lunedì,State,4,7,98
2025-05-22 19:48:18,Roma,Giovedì,State,27,4,117
2024-08-05 23:05:48,Firenze,Lunedì,Highway,13,7,71
2025-02-14 21:08:25,Genova,Venerdì,State,5,2,115
2023-12-14 04:24:36,Genova,Giovedì,State,1,4,130
2023-10-25 11:32:04,Bologna,Mercoledì,Highway,9,15,118
2022-08-29 05:47:41,Bologna,Lunedì,Urban,5,0,144
2023-03-22 12:15:32,Torino,Mercoledì,Urban,2,8,79
2024-01-30 16:03:20,Bari,Martedì,State,11,1,120
2025-04-27 11:04:38,Firenze,Domenica,State,27,9,67
2024-12-06 02:45:44,Milano,Venerdì,Highway,14,3,145
2023-11-17 07:49:03,Bologna,Venerdì,Highway,14,15,36
2024-01-09 10:29:14,Napoli,Martedì,State,29,4,83
2023-10-14 07:07:19,Milano,Sabato,Urban,1,0,95
2024-02-04 16:36:15,Napoli,Domenica,State,19,2,69
2023-03-05 19:41:17,Firenze,Domenica,State,22,9,123
2023-09-17 02:23:41,Bologna,Domenica,Highway,29,8,136
2025-02-08 15:53:37,Roma,Sabato,Urban,21,0,54
2023-04-23 13:24:09,Genova,Domenica,Highway,19,8,84
2023-02-07 05:27:36,Genova,Martedì,State,0,1,87
2023-06-01 05:23:58,Firenze,Giovedì,Urban,1,0,111
2023-06-23 20:34:40,Firenze,Venerdì,Highway,26,12,115
2025-03-07 13:43:05,Napoli,Venerdì,Highway,19,3,135
2024-10-23 15:47:50,Roma,Mercoledì,Highway,9,13,47
2025-03-09 12:10:39,Bari,Domenica,State,3,12,55
2022-08-27 14:35:50,Bari,Sabato,Urban,18,15,142
2023-12-03 01:12:04,Torino,Domenica,Highway,23,3,104
2024-03-04 00:03:47,Roma,Lunedì,State,0,14,138
2024-02-18 06:41:07,Roma,Domenica,State,26,9,87
2024-09-09 12:16:39,Bari,Lunedì,Highway,14,11,131
2023-10-18 12:11:41,Firenze,Mercoledì,Highway,30,7,104
2024-04-24 20:16:55,Napoli,Mercoledì,Highway,17,1,123
2023-12-19 16:43:46,Torino,Martedì,Urban,22,15,70
2024-04-26 04:26:31,Firenze,Venerdì,Urban,16,11,78
2024-06-24 04:40:13,Firenze,Lunedì,State,19,15,62
2023-03-07 00:05:38,Milano,Martedì,State,12,12,143
2025-05-20 10:02:24,Bari,Martedì,State,22,3,92
2024-07-18 03:41:46,Napoli,Giovedì,Urban,30,1,31
2022-08-12 12:37:54,Bologna,Venerdì,Urban,15,2,88
2023-04-23 06:38:38,Firenze,Domenica,Highway,11,4,92
2023-08-20 13:19:59,Milano,Domenica,Urban,19,0,74
2023-09-08 13:20:04,Genova,Venerdì,Urban,4,15,39
2022-07-10 21:11:07,Bologna,Domenica,Highway,14,3,100
2023-11-06 08:52:36,Roma,Lunedì,Highway,28,2,52
2024-11-18 07:08:38,Bari,Lunedì,State,18,1,128
2023-02-04 22:38:21,Napoli,Sabato,State,23,7,100
2023-08-02 13:03:07,Bologna,Mercoledì,State,17,1,59
2023-09-05 07:57:31,Genova,Martedì,Highway,6,6,74
2023-08-25 18:21:49,Firenze,Venerdì,Highway,14,15,125
2023-04-28 01:52:23,Roma,Venerdì,State,11,7,146
2022-07-21 06:26:56,Milano,Giovedì,State,16,2,78
2023-09-06 15:39:07,Roma,Mercoledì,Urban,11,13,139
2024-06-04 15:40:33,Milano,Martedì,State,30,7,97
2024-01-22 00:11:32,Milano,Lunedì,Highway,7,2,100
2023-02-18 18:26:28,Bologna,Sabato,State,22,7,150
2024-12-25 22:47:11,Genova,Mercoledì,State,17,1,43
2023-09-15 23:01:44,Firenze,Venerdì,Urban,20,10,76
2025-01-06 20:10:26,Napoli,Lunedì,Highway,9,6,99
2024-12-30 16:56:54,Napoli,Lunedì,Urban,28,13,132
2023-06-22 20:56:03,Napoli,Giovedì,State,20,0,61
2024-02-02 23:22:53,Genova,Venerdì,State,4,1,79
2023-02-13 18:01:45,Bari,Lunedì,Highway,18,15,131
2024-09-08 07:22:38,Napoli,Domenica,Highway,24,10,118
2024-04-11 05:08:55,Firenze,Giovedì,State,17,8,129
2022-09-12 20:05:02,Genova,Lunedì,Urban,21,5,149
2024-04-23 10:55:17,Firenze,Martedì,Urban,14,11,50
2024-08-04 20:49:23,Genova,Domenica,Highway,17,9,40
2025-01-17 03:12:30,Napoli,Venerdì,Urban,16,6,75
2024-09-19 05:35:03,Torino,Giovedì,State,26,10,70
2025-05-25 17:34:07,Genova,Domenica,State,11,13,57
2022-08-31 00:12:33,Napoli,Mercoledì,State,10,14,147
2024-06-12 08:14:17,Bari,Mercoledì,Highway,19,14,52
2024-08-11 03:38:53,Milano,Domenica,Highway,23,14,134
2024-10-16 22:16:21,Napoli,Mercoledì,Highway,26,4,110
2022-11-26 01:50:20,Napoli,Sabato,Highway,25,9,70
2022-10-09 12:39:41,Genova,Domenica,State,26,0,106
2024-02-08 05:10:36,Roma,Giovedì,State,14,13,42
2022-08-13 17:49:12,Bologna,Sabato,Highway,30,0,74
2024-12-18 00:04:50,Bari,Mercoledì,State,1,4,131
2024-02-22 04:10:40,Napoli,Giovedì,Highway,16,5,87
2023-07-01 21:37:10,Torino,Sabato,State,17,10,117
2024-06-07 16:27:20,Torino,Venerdì,Highway,1,5,144
2025-03-27 16:08:24,Torino,Giovedì,Highway,13,7,149
2025-06-08 22:13:26,Roma,Domenica,Highway,5,15,65
2023-06-27 08:28:00,Bari,Martedì,Highway,26,6,123
2022-11-17 20:42:01,Milano,Giovedì,Urban,16,4,37
2023-03-11 12:30:54,Napoli,Sabato,Urban,4,14,118
2025-04-01 09:50:22,Torino,Martedì,Urban,8,12,81
2023-11-18 00:16:58,Napoli,Sabato,State,8,10,70
2025-03-08 21:52:06,Napoli,Sabato,Urban,20,14,36
2023-11-01 06:19:31,Roma,Mercoledì,Urban,22,13,101
2023-12-14 17:32:36,Firenze,Giovedì,Urban,29,12,70
2025-03-10 02:39:09,Roma,Lunedì,Highway,17,12,122
2024-05-24 22:51:22,Torino,Venerdì,Highway,28,4,70
2023-03-04 09:46:22,Roma,Sabato,Urban,13,13,144
2024-07-09 22:05:06,Bologna,Martedì,Highway,0,2,63
2024-11-11 07:46:21,Firenze,Lunedì,Urban,17,5,38
2025-02-18 02:32:43,Milano,Martedì,State,25,10,73
2024-05-29 23:27:43,Genova,Mercoledì,State,23,7,86
2023-03-16 11:41:12,Genova,Giovedì,Highway,0,4,55
2022-12-30 09:28:58,Milano,Venerdì,Urban,8,4,40
2023-09-28 15:40:01,Bologna,Giovedì,Urban,9,3,69
2024-04-24 06:04:36,Napoli,Mercoledì,Urban,2,2,49
2024-03-03 00:53:50,Torino,Domenica,Urban,7,6,49
2025-01-09 01:00:35,Firenze,Giovedì,Highway,13,3,136
2023-08-20 16:31:38,Roma,Domenica,Urban,21,10,99
2025-04-19 00:05:53,Torino,Sabato,Highway,24,7,41
2023-10-15 15:09:42,Bologna,Domenica,Urban,23,5,52
2024-08-04 23:00:45,Napoli,Domenica,State,27,3,39
2025-05-19 01:32:24,Napoli,Lunedì,Urban,19,0,145
